organizations_id,CDPNAME,ADDCITY,COUNTRY,ORGTYPE,Sector,Size,Unrestricted_operating_bottomline,year
393,The Galleries at Moore College of Art and Design,Philadelphia,USA,Program or department within a parent organization,Community,Medium,0.0,2019
413,Community Education Center,Philadelphia,USA,501(c)3 nonprofit organization,Community,Small,1.0455366878388372,2019
418,Enchantment Theatre Company,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Medium,-0.1271627853731929,2019
446,Squonk Opera,Pittsburgh,USA,501(c)3 nonprofit organization,General Performing Arts,Medium,0.1786704431120349,2019
459,Azuka Theatre Collective,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Small,-0.0298402789154947,2019
465,Chamber Music Pittsburgh,Pittsburgh,USA,501(c)3 nonprofit organization,Music,Medium,-0.0601588567041663,2019
467,"Tempesta di Mare, Inc.",Philadelphia,USA,501(c)3 nonprofit organization,Music,Medium,0.0046044524608261,2019
491,"Piffaro, The Renaissance Band",Philadelphia,USA,501(c)3 nonprofit organization,Music,Medium,0.059136209556005,2019
497,1812 Productions,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Medium,0.0041595836980207,2019
519,River City Brass Band,Pittsburgh,USA,501(c)3 nonprofit organization,Music,Large,0.3177809216831798,2019
589,Allens Lane Art Center,Philadelphia,USA,501(c)3 nonprofit organization,Community,Medium,0.0379752347382871,2019
641,Pittsburgh New Music Ensemble,Pittsburgh,USA,501(c)3 nonprofit organization,Music,Medium,-0.0437175872692347,2019
667,First Person Arts,Philadelphia,USA,501(c)3 nonprofit organization,Community,Medium,-0.0614964642510612,2019
669,American Swedish Historical Museum,Philadelphia,USA,501(c)3 nonprofit organization,Other Museums,Medium,0.1176513494594215,2019
677,Commonwealth Youthchoirs,Philadelphia,USA,501(c)3 nonprofit organization,Music,Large,-0.0045709915894287,2019
685,Anne-Marie Mulgrew and Dancers Co.,Philadelphia,USA,501(c)3 nonprofit organization,Dance,Small,0.0015317239445127,2019
689,"Ebenezer Maxwell Mansion, Inc.",Philadelphia,USA,501(c)3 nonprofit organization,Other Museums,Small,0.0091410758667172,2019
693,Curio Theatre Company,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Small,0.0087141930101047,2019
717,Kulu Mele African American Dance Ensemble,Philadelphia,USA,501(c)3 nonprofit organization,Dance,Medium,0.0004489178716567,2019
725,Philadelphia Dance Projects,Philadelphia,USA,501(c)3 nonprofit organization,Dance,Small,-0.0325093893343207,2019
774,Lyra Society,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,-0.4672478313550144,2019
792,Anna Crusis Feminist Choir,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,-0.01607035864076,2019
797,Hidden City Philadelphia of CultureTrust,Philadelphia,USA,Program or department within a parent organization,Community,Small,0.1864399614454571,2019
916,1807 & Friends,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,0.0357779545267546,2019
929,Cumberland Valley School of Music,Chambersburg,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.6303695351306572,2019
938,Slought Foundation,Philadelphia,USA,501(c)3 nonprofit organization,Community,Medium,-0.3446422795051148,2019
966,"Frick Art & Historical Center, Inc.",Pittsburgh,USA,501(c)3 nonprofit organization,Art Museums,Medium,-0.0440269829791714,2019
1144,"Center Stage Associates, Inc.",Baltimore,USA,501(c)3 nonprofit organization,Theater,Large,-0.2987394604831969,2019
1147,Towson University Asian Arts & Culture Center,Towson,USA,Program or department within a parent organization,Community,Small,0.0968507817049679,2019
1165,Baltimore Classical Guitar Society,Timonium,USA,501(c)3 nonprofit organization,Music,Small,0.1636815075760791,2019
1167,International Ballet Exchange,Philadelphia,USA,501(c)3 nonprofit organization,Dance,Small,0.0250023236360256,2019
1172,Nashirah,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,0.0455091714104996,2019
1207,Concord School House and Upper Burying Ground of Germantown,Philadelphia,USA,501(c)3 nonprofit organization,Other Museums,Small,0.3619537905252191,2019
1209,Philadelphia Guild of Hand Weavers,Philadelphia,USA,501(c)3 nonprofit organization,Community,Small,0.3977388678013142,2019
1214,"Danse4Nia Repertory Ensemble, Inc.",Philadelphia,USA,501(c)3 nonprofit organization,General Performing Arts,Small,-0.0230772887156573,2019
1221,West Park Cultural Center,Philadelphia,USA,501(c)3 nonprofit organization,Community,Small,-0.3477330159736014,2019
1239,Inis Nua Theatre Company,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Small,-0.1205419427973491,2019
1288,MacGuffin Theatre & Film Company,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Small,0.0120916890560113,2019
1319,Theatre Project,Baltimore,USA,501(c)3 nonprofit organization,Theater,Small,0.181756931029219,2019
1340,"Community Concerts at Second, Inc.",Baltimore,USA,501(c)3 nonprofit organization,Music,Small,-0.0249733112006565,2019
1555,"Dance Baltimore, Inc.",Towson,USA,501(c)3 nonprofit organization,Dance,Small,0.0295060936497754,2019
1642,San Francisco Opera Association,San Francisco,USA,501(c)3 nonprofit organization,Opera,Large,0.2880284137793958,2019
1679,San Jose Museum of Quilts & Textiles,San Jose,USA,501(c)3 nonprofit organization,Art Museums,Small,0.2060168948140752,2019
1728,San Jose Institute of Contemporary Art,San Jose,USA,501(c)3 nonprofit organization,Community,Medium,0.2898011929388052,2019
1730,"New Musicals Inc., dba Academy for New Musical Theatre",North Hollywood,USA,501(c)3 nonprofit organization,Theater,Small,0.0345608012532249,2019
1752,Santa Rosa Symphony Association,Santa Rosa,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,0.1958094143022083,2019
1759,Los Angeles Choreographers and Dancers Inc.,Los Angeles,USA,501(c)3 nonprofit organization,Dance,Small,0.0701487109424912,2019
1765,Opera San Jose,San Jose,USA,501(c)3 nonprofit organization,Opera,Large,-0.1538295226428882,2019
1778,"South Bay Chamber Music Society, Inc.",Palos Verdes Peninsu,USA,501(c)3 nonprofit organization,Music,Small,0.122202509458564,2019
1788,In The Band,Santa Monica,USA,501(c)3 nonprofit organization,Community,Medium,1.8415665020324317,2019
1817,Piano Spheres,Los Angeles,USA,501(c)3 nonprofit organization,Music,Small,-0.1572371482241025,2019
1819,MACLA,San Jose,USA,501(c)3 nonprofit organization,Community,Medium,0.3378370993120817,2019
1828,SFJAZZ,San Francisco,USA,501(c)3 nonprofit organization,Performing Arts Centers,Large,0.5443700092650228,2019
1850,PlayGround,San Francisco,USA,501(c)3 nonprofit organization,Theater,Medium,0.0678225052275425,2019
1880,The Actors' Gang,Culver City,USA,501(c)3 nonprofit organization,Theater,Medium,-0.4098173940680443,2019
1898,Community Music Center,San Francisco,USA,501(c)3 nonprofit organization,Arts Education,Large,0.0023280059259398,2019
1919,Vivace Youth Chorus of San Jose,San Jose,USA,501(c)3 nonprofit organization,Arts Education,Small,0.0170754803433423,2019
1953,Santa Monica Symphony,Santa Monica,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,0.1612032192924772,2019
1975,"Benita Bike's DanceArt, Inc.",Sunland,USA,501(c)3 nonprofit organization,Dance,Small,1.000246812011518,2019
1998,The Verdi Chorus,Santa Monica,USA,501(c)3 nonprofit organization,Music,Small,0.0369299821741816,2019
2016,City Lights Theater Company of San Jose,San Jose,USA,501(c)3 nonprofit organization,Theater,Medium,-0.073003571224124,2019
2033,Chamber Music Palisades,Pacific Palisades,USA,501(c)3 nonprofit organization,Music,Small,0.0737047697368421,2019
2067,Luther Burbank Memorial Foundation DBA Luther Burbank Center for the A,Santa Rosa,USA,501(c)3 nonprofit organization,Performing Arts Centers,Large,0.5920006060505179,2019
2175,LA Freewaves,Los Angeles,USA,501(c)3 nonprofit organization,Community,Small,-0.1541995935877173,2019
2215,"Shotgun Players, Inc.",Berkeley,USA,501(c)3 nonprofit organization,Theater,Medium,0.0847763035610842,2019
2259,The Philadelphia Chamber Ensemble,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,-0.0947341707905088,2019
2352,Pittsburgh Savoyards Inc,Pittsburgh,USA,501(c)3 nonprofit organization,Music,Small,0.1261936654712007,2019
2359,Symphony Silicon Valley,San Jose,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,-0.0500425810944955,2019
2376,San Jose Youth Symphony,San Jose,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.0737452818456745,2019
2439,Abhinaya Dance Company of San Jose,San Jose,USA,501(c)3 nonprofit organization,Dance,Medium,0.1860625825927767,2019
2473,TheatreWorks Silicon Valley,Menlo Park,USA,501(c)3 nonprofit organization,Theater,Large,0.0007536714356179,2019
2490,Theatre West,Los Angeles,USA,501(c)3 nonprofit organization,General Performing Arts,Small,-0.1131840689282312,2019
2535,Luna Dance Institute,Berkeley,USA,501(c)3 nonprofit organization,Dance,Medium,0.0635594888160805,2019
2555,Deborah Slater Dance Theater,San Francisco,USA,501(c)3 nonprofit organization,General Performing Arts,Small,-0.020742518333195,2019
2560,Independent Shakespeare Co.,Los Angeles,USA,501(c)3 nonprofit organization,Theater,Medium,-0.0378596094802218,2019
2577,Culture Shock Los Angeles,San Pedro,USA,501(c)3 nonprofit organization,Dance,Small,0.0519922570251906,2019
2615,Teatro Vision de San Jose,San Jose,USA,501(c)3 nonprofit organization,Theater,Small,0.0836624098770086,2019
2684,Overtone Industries,Los Angeles,USA,501(c)3 nonprofit organization,Opera,Small,-0.1426387685357376,2019
2792,"INCA, the Peruvian Ensemble",Los Angeles,USA,501(c)3 nonprofit organization,Music,Small,0.1535816618911174,2019
2805,South Park Theatre,South Park Township,USA,501(c)3 nonprofit organization,Community,Small,0.1171864154372326,2019
2822,Other Minds,San Francisco,USA,501(c)3 nonprofit organization,Music,Medium,-0.0238978801657938,2019
2898,City Garage,Santa Monica,USA,501(c)3 nonprofit organization,Theater,Small,-0.0235815013339604,2019
2905,San Fernando Valley Youth Chorus Inc,Canoga Park,USA,501(c)3 nonprofit organization,Music,Small,0.0122280404159598,2019
2926,Flyaway Productions,San Francisco,USA,501(c)3 nonprofit organization,Dance,Medium,0.1128590378732505,2019
2961,Cleveland Public Theatre,Cleveland,USA,501(c)3 nonprofit organization,Theater,Medium,0.134651515644527,2019
3011,The Music Circle,Pasadena,USA,501(c)3 nonprofit organization,Music,Small,3.602127974388981,2019
3023,Automata Arts,Los Angeles,USA,501(c)3 nonprofit organization,Theater,Small,-0.128441175175087,2019
3024,"Friends of Olympia Station, Inc",Felton,USA,501(c)3 nonprofit organization,Dance,Medium,0.024371862278505,2019
3039,Theatre Movement Bazaar,Van Nuys,USA,501(c)3 nonprofit organization,Theater,Small,0.3081898654771032,2019
3058,Santa Monica Theatre Guild,Santa Monica,USA,501(c)3 nonprofit organization,Theater,Small,-0.0206436184292594,2019
3063,San Francisco Boys Chorus,San Francisco,USA,501(c)3 nonprofit organization,Music,Large,-0.0083828571085994,2019
3065,New Hazlett Center for the Performing Arts,Pittsburgh,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.1114432718824413,2019
3112,Highways Performance Space,Santa Monica,USA,501(c)3 nonprofit organization,Performing Arts Centers,Small,-0.0506529085157457,2019
3123,TA'YER,Pasadena,USA,501(c)3 nonprofit organization,Arts Education,Small,0.0074775957531822,2019
3136,Los Angeles Doctors Symphony Orchestra,Culver City,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,-0.0452578769941337,2019
3150,Center for Cultural Innovation,Los Angeles,USA,501(c)3 nonprofit organization,Community,Medium,0.3810302754247929,2019
3166,Angeles Chorale,Woodland Hills,USA,501(c)3 nonprofit organization,Music,Small,0.0614099845854914,2019
3179,Idris Ackamoor & Cultural Odyssey,San Francisco,USA,501(c)3 nonprofit organization,Community,Medium,-0.1710258551869575,2019
3189,San Jose Museum of Art,San Jose,USA,501(c)3 nonprofit organization,Art Museums,Medium,0.0082631744436325,2019
3215,Kenneth Walker Dance Project,Lomita,USA,501(c)3 nonprofit organization,Dance,Small,-0.1258809234507898,2019
3216,"About Productions, Inc.",Pasadena,USA,501(c)3 nonprofit organization,Theater,Small,0.0406330625678053,2019
3246,Yerba Buena Center for the Arts,San Francisco,USA,501(c)3 nonprofit organization,Community,Large,-0.0914351144254187,2019
3268,"LA Commons, a project of Community Partners",Los Angeles,USA,Unincorporated or fiscally sponsored organization,Community,Medium,0.0065945201358486,2019
3287,501 (see three) ARTS,Los Angeles,USA,501(c)3 nonprofit organization,Community,Small,0.1402342991521218,2019
3380,StageWrite,San Francisco,USA,Unincorporated or fiscally sponsored organization,Arts Education,Small,-0.1158386677799424,2019
3484,"Kitka, Inc.",Oakland,USA,501(c)3 nonprofit organization,Music,Medium,0.0599159522990938,2019
3501,San Jose Children's Discovery Museum,San Jose,USA,501(c)3 nonprofit organization,Other Museums,Large,0.0118387059386657,2019
3506,San Jose Symphonic Choir,San Jose,USA,501(c)3 nonprofit organization,Music,Small,0.0951821020581387,2019
3528,Philadelphia Gay Men's Chorus,Philadelphia,USA,501(c)3 nonprofit organization,Music,Medium,0.0911981751066949,2019
3689,Timken Museum of Art,San Diego,USA,501(c)3 nonprofit organization,Art Museums,Medium,0.3139583821866939,2019
3696,The Victory Theatre Center,Burbank,USA,501(c)3 nonprofit organization,Theater,Small,0.7617989689253468,2019
3704,Dance Studio Showtime-Katusha,Winnetka,USA,501(c)3 nonprofit organization,Dance,Small,0.0070189657967255,2019
3734,Jacarandamusic,Los Angeles,USA,501(c)3 nonprofit organization,Music,Medium,0.0856067732831608,2019
3740,Whittier Community Theatre,Whittier,USA,501(c)3 nonprofit organization,Theater,Small,0.0827853159077665,2019
3747,Aimusic School,San Jose,USA,501(c)3 nonprofit organization,Community,Medium,0.0043714305859127,2019
3851,San Jose Chamber Orchestra,San Jose,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.0084412429591603,2019
3861,Steinway Society The Bay Area,San Jose,USA,501(c)3 nonprofit organization,Arts Education,Small,0.0167135690688853,2019
3869,Los Angeles Youth Symphony Orchestra,Los Angeles,USA,501(c)3 nonprofit organization,Music,Small,0.0083106910446937,2019
3901,"Kaisahan of San Jose Dance Co., Inc.",San Jose,USA,501(c)3 nonprofit organization,Community,Small,0.0952176382703497,2019
4039,Los Angeles Theatre Academy,Los Angeles,USA,501(c)3 nonprofit organization,Arts Education,Small,0.0232571444918042,2019
4114,CubaCaribe,San Francisco,USA,501(c)3 nonprofit organization,General Performing Arts,Small,0.5703239872230391,2019
4306,CA LGBT Arts Alliance,Los Angeles,USA,501(c)3 nonprofit organization,Community,Small,0.0262208114101839,2019
4520,Mascher Dance,Philadelphia,USA,501(c)3 nonprofit organization,General Performing Arts,Small,-0.0282012195121951,2019
4539,Remy Bumppo Theatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,0.0586042945267253,2019
4618,Teatro Vista..Theater with a View,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,0.0587383007068367,2019
4981,Grand Vision Foundation,San Pedro,USA,501(c)3 nonprofit organization,Community,Medium,0.0561794011637102,2019
5052,About Face Theatre Collective,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,0.082140995101605,2019
5054,"Arts Are Essential, Inc.",Acton,USA,501(c)3 nonprofit organization,Arts Education,Small,0.0168344108648401,2019
5128,"Drama Studio, Inc.",Springfield,USA,501(c)3 nonprofit organization,Arts Education,Small,0.3695500888280357,2019
5162,Steppenwolf Theatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Large,-0.0554998491364764,2019
5173,Playwrights Horizons Inc.,New York,USA,501(c)3 nonprofit organization,Theater,Large,0.0217390588977057,2019
5253,Chicago Shakespeare Theater,Chicago,USA,501(c)3 nonprofit organization,Theater,Large,-0.0385183445032902,2019
5288,Schola Antiqua of Chicago,Oak Park,USA,501(c)3 nonprofit organization,Music,Small,0.1722075572702268,2019
5290,The Factory Theater,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,-0.1069742525195031,2019
5371,Orion Chamber Ensemble,Addison,USA,501(c)3 nonprofit organization,Music,Small,-0.073357594330588,2019
5419,Villa Musica,San Diego,USA,501(c)3 nonprofit organization,Music,Large,0.0311020263841855,2019
